method,endpoint,sample_idx,comp_valid,Struct_valid,SUN,MSUN,terminal_verified,terminal_status,terminal_energy_eV_atom,hull_energy_eV_atom,energy_above_hull_eV_atom
H1A2_D1,native,301,1,0,0,0,0,invalid_raw,,-8.614129246071428,
H1A2_D1,native,302,1,0,0,0,0,invalid_raw,,-6.9583210300000005,
H1A2_D1,native,303,1,0,0,0,0,invalid_raw,,-7.344096527727273,
H1A2_D1,native,304,0,0,0,0,0,invalid_raw,,-3.854455645612245,
H1A2_D1,native,305,1,1,0,1,0,not_converged,-3.3470726013183594,-3.392726045,0.04565344368164048
H1A2_D1,native,306,1,1,0,0,1,verified,-4.852689743041992,-5.018360740192307,0.16567099715031475
H1A2_D1,native,307,0,0,0,0,0,invalid_raw,,-5.748584652763157,
H1A2_D1,native,308,1,0,0,0,0,invalid_raw,,-8.103911396437498,
H1A2_D1,native,309,1,1,0,1,1,verified,-2.1608262062072754,-2.1831125125,0.022286306292724767
H1A2_D1,native,310,1,0,0,0,0,invalid_raw,,-6.759939068671887,
H1A2_D1,native,311,1,0,0,0,0,invalid_raw,,-4.604603925034723,
H1A2_D1,native,312,1,0,0,0,0,invalid_raw,,-7.637244786607142,
H1A2_D1,native,313,1,0,0,0,0,invalid_raw,,,
H1A2_D1,native,314,1,0,0,0,0,invalid_raw,,-6.096360439642856,
H1A2_D1,native,315,1,0,0,0,0,invalid_raw,,-6.515414064404761,
H1A2_D1,native,316,1,0,0,0,0,invalid_raw,,-4.86590872037037,
H1A2_D1,native,317,1,0,0,0,0,invalid_raw,,-6.496671924062499,
H1A2_D1,native,318,1,0,0,0,0,invalid_raw,,-6.99806351642857,
H1A2_D1,native,319,1,0,0,0,0,invalid_raw,,-7.278228040499998,
H1A2_D1,native,320,1,1,0,1,1,verified,-4.061230182647705,-4.12900124,0.06777105735229494
H1A2_D1,native,321,1,0,0,0,0,invalid_raw,,-5.826691488846152,
H1A2_D1,native,322,1,0,0,0,0,invalid_raw,,-8.524832456062505,
H1A2_D1,native,323,0,0,0,0,0,generation_failure,,,
H1A2_D1,native,324,0,1,0,1,1,verified,-7.572845458984375,-7.633242624,0.0603971650156252
H1A2_D1,native,325,1,1,0,0,0,not_converged,-5.333846092224121,-5.520239303974359,0.1863932117502376
H1A2_D1,native,326,1,1,0,1,1,verified,-2.7316532135009766,-2.7799054446875,0.04825223118652344
H1A2_D1,native,327,1,0,0,0,0,invalid_raw,,-8.184920311375004,
H1A2_D1,native,328,1,1,0,0,0,not_converged,-6.076379776000977,-6.226623234,0.15024345799902328
H1A2_D1,native,329,0,0,0,0,0,invalid_raw,,-7.144048147000002,
H1A2_D1,native,330,1,0,0,0,0,invalid_raw,,-6.58863101,
H1A2_D1,native,331,1,1,0,1,0,not_converged,-4.873590469360352,-4.962999632,0.08940916263964827
H1A2_D1,native,332,1,0,0,0,0,invalid_raw,,-5.807793345,
H1A2_D1,native,333,1,0,0,0,0,invalid_raw,,-7.283933336363634,
H1A2_D1,native,334,1,1,0,0,0,not_converged,-3.301762580871582,,
H1A2_D1,native,335,1,1,0,0,0,not_converged,-5.980703353881836,-6.446760544101562,0.46605719021972636
H1A2_D1,native,336,1,1,0,0,1,verified,-3.6406872272491455,-3.7784580488541675,0.13777082160502196
H1A2_D1,native,337,1,0,0,0,0,invalid_raw,,-4.6610906490740724,
H1A2_D1,native,338,1,1,0,0,0,not_converged,-5.219174385070801,-5.443290666999999,0.22411628192919864
H1A2_D1,native,339,1,0,0,0,0,invalid_raw,,-6.531749023125,
H1A2_D1,native,340,1,1,0,0,0,not_converged,-4.071206092834473,-4.4885759125,0.41736981966552733
H1A2_D1,native,341,1,1,0,1,1,verified,-5.398244857788086,-5.476698801374998,0.07845394358691227
H1A2_D1,native,342,1,0,0,0,0,invalid_raw,,-4.894412604660488,
H1A2_D1,native,343,1,1,0,0,1,verified,-5.7999420166015625,-7.702896643333333,1.9029546267317707
H1A2_D1,native,344,1,0,0,0,0,invalid_raw,,-5.158396759375,
H1A2_D1,native,345,1,0,0,0,0,invalid_raw,,-6.32752468,
H1A2_D1,native,346,1,0,0,0,0,invalid_raw,,-5.848872917791664,
H1A2_D1,native,347,1,1,0,0,1,verified,-2.1131043434143066,-2.3028027475,0.18969840408569327
H1A2_D1,native,348,1,0,0,0,0,invalid_raw,,-4.016336547812502,
H1A2_D1,native,349,1,0,0,0,0,invalid_raw,,-5.416102978958333,
H1A2_D1,native,350,1,0,0,0,0,invalid_raw,,-7.073015417272727,
H1A2_D1,native,351,1,1,0,0,0,not_converged,3.484997272491455,-5.093103568205129,8.578100840696585
H1A2_D1,native,352,1,1,0,1,1,verified,-3.683840274810791,-3.745560845,0.061720570189208956
H1A2_D1,native,353,1,0,0,0,0,invalid_raw,,-6.004462560625,
H1A2_D1,native,354,1,0,0,0,0,invalid_raw,,-4.885664255714286,
H1A2_D1,native,355,1,0,0,0,0,invalid_raw,,-4.38895631953125,
H1A2_D1,native,356,1,1,0,1,1,verified,-3.6982791423797607,-3.7503563497500014,0.052077207370240686
H1A2_D1,native,357,1,1,0,0,0,not_converged,-6.047244071960449,-6.2040151939213,0.1567711219608512
H1A2_D1,native,358,1,1,0,0,0,not_converged,-8.067484855651855,-8.813001928000002,0.7455170723481466
H1A2_D1,native,359,1,1,0,0,1,verified,-1.4114532470703125,,
H1A2_D1,native,360,1,0,0,0,0,invalid_raw,,-8.456414450833334,
H1A2_D1,native,361,1,1,0,0,1,verified,-6.23769474029541,-6.374543491079999,0.1368487507845888
H1A2_D1,native,362,1,0,0,0,0,invalid_raw,,-8.928585654444444,
H1A2_D1,native,363,1,1,0,0,0,not_converged,-6.942047595977783,-7.26076491,0.3187173140222166
H1A2_D1,native,364,1,0,0,0,0,invalid_raw,,-7.8259403418749995,
H1A2_D1,native,365,1,0,0,0,0,invalid_raw,,-7.603746021875001,
H1A2_D1,native,366,1,1,1,1,1,verified,-9.957355499267578,-9.844391244722223,-0.1129642545453553
H1A2_D1,native,367,0,0,0,0,0,invalid_raw,,-7.147121729517008,
H1A2_D1,native,368,1,1,0,0,0,not_converged,-6.923820495605469,-7.2905947565,0.36677426089453125
H1A2_D1,native,369,1,1,0,0,0,not_converged,0.3506298065185547,-8.013470406058559,8.364100212577114
H1A2_D1,native,370,1,1,0,0,0,invalid_terminal,-5.159610271453857,-6.191409585,1.0317993135461423
H1A2_D1,native,371,1,1,0,0,1,verified,-4.019143581390381,,
H1A2_D1,native,372,1,0,0,0,0,invalid_raw,,-6.5915052257291675,
H1A2_D1,native,373,1,1,0,0,0,not_converged,-4.729686260223389,-5.01393641909091,0.28425015886752103
H1A2_D1,native,374,1,1,0,0,0,invalid_terminal,-1.7616620063781738,-6.8892647775,5.127602771121826
H1A2_D1,native,375,1,1,0,0,1,verified,-5.821014404296875,-6.244251652378788,0.42323724808191265
H1A2_D1,native,376,1,0,0,0,0,invalid_raw,,-6.426387084999999,
H1A2_D1,native,377,1,1,0,0,0,not_converged,-3.863699436187744,-4.2482075667708346,0.3845081305830904
H1A2_D1,native,378,0,0,0,0,0,invalid_raw,,-5.659528698511903,
H1A2_D1,native,379,1,0,0,0,0,invalid_raw,,-3.1810739,
H1A2_D1,native,380,1,1,0,0,1,verified,-4.4535136222839355,,
H1A2_D1,native,381,1,0,0,0,0,invalid_raw,,-7.463248600833333,
H1A2_D1,native,382,1,1,0,0,1,verified,-5.839571952819824,-6.24037293625,0.4008009834301758
H1A2_D1,native,383,1,1,1,1,1,verified,-6.870118141174316,-6.86689797625,-0.0032201649243166486
H1A2_D1,native,384,0,1,0,0,1,verified,-7.096172332763672,-7.472582518249999,0.37641018548632754
H1A2_D1,native,385,1,0,0,0,0,invalid_raw,,,
H1A2_D1,native,386,1,1,0,0,0,not_converged,3.2506914138793945,-1.9639978787499999,5.214689292629394
H1A2_D1,native,387,1,0,0,0,0,invalid_raw,,-5.295137119464284,
H1A2_D1,native,388,1,1,0,0,1,verified,-6.819204330444336,-7.63836758875,0.8191632583056645
H1A2_D1,native,389,1,1,0,1,1,verified,-3.5412352085113525,-3.5967200025,0.055484793988647585
H1A2_D1,native,390,1,1,0,0,0,not_converged,-7.491567134857178,-7.79202852269229,0.3004613878351119
H1A2_D1,native,391,1,0,0,0,0,invalid_raw,,-8.627817990833332,
H1A2_D1,native,392,1,1,0,0,0,not_converged,-4.800187587738037,,
H1A2_D1,native,393,1,0,0,0,0,invalid_raw,,-6.4539449788541665,
H1A2_D1,native,394,0,0,0,0,0,generation_failure,,,
H1A2_D1,native,395,1,0,0,0,0,invalid_raw,,-5.60683765421875,
H1A2_D1,native,396,1,0,0,0,0,invalid_raw,,-6.4121261725,
H1A2_D1,native,397,1,1,0,0,0,not_converged,-6.344046115875244,-7.0909342075,0.746888091624756
H1A2_D1,native,398,1,0,0,0,0,invalid_raw,,-10.8573587875,
H1A2_D1,native,399,1,1,0,1,0,not_converged,-3.777076005935669,-3.8445175317708324,0.0674415258351635
H1A2_D1,native,400,1,1,0,0,1,verified,-6.127082824707031,-6.381535613333334,0.2544527886263026
H1A2_D1,native,401,1,1,0,1,1,verified,-3.627669095993042,-3.65515203546875,0.0274829394757079
H1A2_D1,native,402,1,0,0,0,0,invalid_raw,,-8.257422462812501,
H1A2_D1,native,403,1,1,0,1,0,not_converged,-10.73966121673584,-10.8234458525,0.08378463576416095
H1A2_D1,native,404,1,0,0,0,0,invalid_raw,,-7.758457392222223,
H1A2_D1,native,405,1,0,0,0,0,invalid_raw,,-8.418681412142858,
H1A2_D1,native,406,0,0,0,0,0,invalid_raw,,-6.619508543999997,
H1A2_D1,native,407,0,0,0,0,0,invalid_raw,,-5.735540416491224,
H1A2_D1,native,408,1,0,0,0,0,invalid_raw,,-8.769706787968742,
H1A2_D1,native,409,1,0,0,0,0,invalid_raw,,-8.041667774000013,
H1A2_D1,native,410,1,0,0,0,0,invalid_raw,,-6.5903824748333335,
H1A2_D1,native,411,1,1,0,0,0,not_converged,5.604215621948242,-4.15863041875,9.762846040698243
H1A2_D1,native,412,0,0,0,0,0,invalid_raw,,-6.091361339393945,
H1A2_D1,native,413,0,0,0,0,0,invalid_raw,,-7.07118010925,
H1A2_D1,native,414,1,0,0,0,0,invalid_raw,,-4.98162886625,
H1A2_D1,native,415,1,0,0,0,0,invalid_raw,,-5.20334055,
H1A2_D1,native,416,1,0,0,0,0,invalid_raw,,-6.675661131333333,
H1A2_D1,native,417,1,1,0,0,0,not_converged,-6.070850849151611,-6.3070154264000005,0.23616457724838913
H1A2_D1,native,418,1,1,0,0,0,not_converged,-3.55401873588562,-3.8678257400000002,0.3138070041143801
H1A2_D1,native,419,0,0,0,0,0,generation_failure,,,
H1A2_D1,native,420,1,0,0,0,0,invalid_raw,,-5.48895296601852,
H1A2_D1,native,421,1,1,0,0,0,not_converged,-9.297991752624512,-9.432109396666666,0.13411764404215454
H1A2_D1,native,422,1,1,0,0,0,invalid_terminal,-5.0258355140686035,-7.4657569589803945,2.439921444911791
H1A2_D1,native,423,1,0,0,0,0,invalid_raw,,-6.787190061666667,
H1A2_D1,native,424,1,1,0,0,1,verified,-2.0366406440734863,-2.5003914575,0.4637508134265138
H1A2_D1,native,425,1,1,1,1,1,verified,-3.314145088195801,-3.2972176,-0.01692748819580059
H1A2_D1,native,426,1,0,0,0,0,invalid_raw,,-6.000078808650795,
H1A2_D1,native,427,1,0,0,0,0,invalid_raw,,-5.530141087857143,
H1A2_D1,native,428,1,0,0,0,0,invalid_raw,,-4.996930055381944,
H1A2_D1,native,429,1,0,0,0,0,invalid_raw,,-5.776935175777778,
H1A2_D1,native,430,1,0,0,0,0,invalid_raw,,-5.572251004351852,
H1A2_D1,native,431,1,1,0,0,0,not_converged,-5.593405723571777,-6.844030326666665,1.250624603094888
H1A2_D1,native,432,1,1,0,1,1,verified,-4.480747699737549,-4.49155244983333,0.010804750095781301
H1A2_D1,native,433,1,1,0,0,0,not_converged,-5.844099521636963,-6.293599595302753,0.44950007366579037
H1A2_D1,native,434,0,0,0,0,0,invalid_raw,,-6.9428080617646994,
H1A2_D1,native,435,1,0,0,0,0,invalid_raw,,-7.4021100337500005,
H1A2_D1,native,436,1,1,0,0,0,not_converged,-9.58386516571045,-9.791720543333334,0.20785537762288442
H1A2_D1,native,437,1,0,0,0,0,invalid_raw,,-3.091066119722221,
H1A2_D1,native,438,1,0,0,0,0,invalid_raw,,-6.251656806250001,
H1A2_D1,native,439,1,1,0,1,0,not_converged,-4.217741966247559,-4.230986013888891,0.013244047641332024
H1A2_D1,native,440,1,0,0,0,0,invalid_raw,,-7.440291984583329,
H1A2_D1,native,441,1,0,0,0,0,invalid_raw,,-7.473559076785713,
H1A2_D1,native,442,1,0,0,0,0,invalid_raw,,-6.71070386234375,
H1A2_D1,native,443,1,1,0,1,0,not_converged,-4.3900580406188965,-4.441031711066666,0.05097367044776924
H1A2_D1,native,444,1,1,0,0,1,verified,-3.9358596801757812,-4.05571518,0.11985549982421873
H1A2_D1,native,445,1,1,0,1,0,not_converged,-5.743553638458252,-5.841298413322369,0.09774477486411737
H1A2_D1,native,446,1,0,0,0,0,invalid_raw,,-3.869441791458333,
H1A2_D1,native,447,0,1,0,1,1,verified,-4.944779872894287,-4.984967777268518,0.04018790437423103
H1A2_D1,native,448,1,0,0,0,0,invalid_raw,,-8.079092086938779,
H1A2_D1,native,449,1,0,0,0,0,invalid_raw,,-7.2614877075,
H1A2_D1,native,450,1,1,0,1,1,verified,-4.683323383331299,-4.7679368225,0.08461343916870145
H1A2_D1,native,451,1,0,0,0,0,invalid_raw,,-5.32133803265873,
H1A2_D1,native,452,1,0,0,0,0,invalid_raw,,-2.00559988,
H1A2_D1,native,453,0,0,0,0,0,invalid_raw,,-7.16645020875,
H1A2_D1,native,454,1,0,0,0,0,invalid_raw,,-6.2863988775,
H1A2_D1,native,455,0,1,0,0,0,invalid_terminal,-2.1639342308044434,-6.896046239285714,4.732112008481271
H1A2_D1,native,456,1,0,0,0,0,invalid_raw,,-8.356161032314818,
H1A2_D1,native,457,1,0,0,0,0,invalid_raw,,-3.934791412840911,
H1A2_D1,native,458,1,0,0,0,0,invalid_raw,,-3.336431573125001,
H1A2_D1,native,459,1,1,0,1,0,not_converged,-3.350287675857544,-3.3835279566666667,0.03324028080912278
H1A2_D1,native,460,1,0,0,0,0,invalid_raw,,-8.462408774,
H1A2_D1,native,461,1,1,0,0,0,invalid_terminal,-5.373793125152588,-5.858947303333334,0.48515417818074624
H1A2_D1,native,462,1,1,0,0,0,invalid_terminal,2.354761838912964,-3.795662345,6.150424183912964
H1A2_D1,native,463,1,0,0,0,0,invalid_raw,,-7.832468905555556,
H1A2_D1,native,464,0,0,0,0,0,generation_failure,,,
H1A2_D1,native,465,1,1,0,0,1,verified,-4.73179292678833,-4.891678837282052,0.15988591049372225
H1A2_D1,native,466,1,0,0,0,0,invalid_raw,,-6.366389921785728,
H1A2_D1,native,467,0,1,0,0,0,not_converged,-3.3009016513824463,-3.8109432977777784,0.5100416463953321
H1A2_D1,native,468,1,0,0,0,0,invalid_raw,,-7.725826418541667,
H1A2_D1,native,469,1,1,0,0,0,invalid_terminal,-3.937227249145508,-5.184373668046875,1.2471464189013668
H1A2_D1,native,470,1,0,0,0,0,invalid_raw,,-6.1418910916666665,
H1A2_D1,native,471,1,1,0,1,1,verified,-4.249032020568848,-4.257636727777777,0.008604707208929696
H1A2_D1,native,472,1,1,0,1,1,verified,-5.733458518981934,-5.7952186475000005,0.06176012851806689
H1A2_D1,native,473,1,1,0,1,1,verified,-3.1838645935058594,-3.1897965708522724,0.005931977346413042
H1A2_D1,native,474,1,0,0,0,0,invalid_raw,,-8.160132131666666,
H1A2_D1,native,475,1,1,0,1,0,not_converged,-3.2700233459472656,-3.2908807475,0.020857401552734522
H1A2_D1,native,476,1,1,0,1,1,verified,-6.312353134155273,-6.3858088968333355,0.07345576267806209
H1A2_D1,native,477,1,0,0,0,0,invalid_raw,,-5.633232337605364,
H1A2_D1,native,478,1,0,0,0,0,invalid_raw,,-5.966823779777783,
H1A2_D1,native,479,1,0,0,0,0,invalid_raw,,-5.453567671249994,
H1A2_D1,native,480,1,0,0,0,0,invalid_raw,,-6.40845135,
H1A2_D1,native,481,1,1,0,0,1,verified,-7.24568510055542,-7.840069253749998,0.5943841531945777
H1A2_D1,native,482,1,0,0,0,0,invalid_raw,,-8.566373946500002,
H1A2_D1,native,483,1,0,0,0,0,invalid_raw,,-8.33067552250001,
H1A2_D1,native,484,1,1,0,1,0,not_converged,-3.5425918102264404,-3.640387075125,0.09779526489855961
H1A2_D1,native,485,0,1,0,0,0,invalid_terminal,-5.241161346435547,-7.438309159500001,2.197147813064454
H1A2_D1,native,486,0,0,0,0,0,invalid_raw,,-5.987368683333333,
H1A2_D1,native,487,1,0,0,0,0,invalid_raw,,-8.441607665500001,
H1A2_D1,native,488,1,1,0,1,1,verified,-1.7934423685073853,-1.81458719,0.02114482149261465
H1A2_D1,native,489,1,0,0,0,0,invalid_raw,,-5.182306179999999,
H1A2_D1,native,490,1,0,0,0,0,invalid_raw,,-6.140405388333333,
H1A2_D1,native,491,0,0,0,0,0,invalid_raw,,-7.95283244158334,
H1A2_D1,native,492,1,1,0,0,0,not_converged,-6.603817939758301,-7.366108416666662,0.7622904769083609
H1A2_D1,native,493,1,0,0,0,0,invalid_raw,,-6.675795845069443,
H1A2_D1,native,494,1,0,0,0,0,invalid_raw,,-6.752732359625,
H1A2_D1,native,495,1,0,0,0,0,invalid_raw,,-8.445496715865385,
H1A2_D1,native,496,1,0,0,0,0,invalid_raw,,-8.799084292000003,
H1A2_D1,native,497,1,0,0,0,0,invalid_raw,,-6.265854163640623,
H1A2_D1,native,498,1,0,0,0,0,invalid_raw,,-9.113073129166667,
H1A2_D1,native,499,1,1,0,1,0,not_converged,-1.319838285446167,-1.3605156349999998,0.04067734955383284
H1A2_D1,native,500,1,1,0,0,1,verified,-3.1190075874328613,-3.2581879712500004,0.13918038381713904
H1A2_D1,native,501,1,0,0,0,0,invalid_raw,,-7.274399870625004,
H1A2_D1,native,502,1,1,0,0,0,not_converged,-0.580803632736206,-3.733119167333333,3.1523155345971268
H1A2_D1,native,503,1,0,0,0,0,invalid_raw,,-8.380222386835644,
H1A2_D1,native,504,1,0,0,0,0,invalid_raw,,-6.321931073571428,
H1A2_D1,native,505,1,0,0,0,0,invalid_raw,,-6.1209733422222214,
H1A2_D1,native,506,1,1,1,1,0,not_converged,-6.0615234375,-6.0073073536538475,-0.05421608384615251
H1A2_D1,native,507,1,1,0,0,0,not_converged,-4.919937610626221,-5.120989921666667,0.20105231104044652
H1A2_D1,native,508,1,0,0,0,0,invalid_raw,,-5.97049048125,
H1A2_D1,native,509,0,0,0,0,0,invalid_raw,,-5.963047953482141,
H1A2_D1,native,510,0,0,0,0,0,invalid_raw,,-6.112085032805556,
H1A2_D1,native,511,1,0,0,0,0,invalid_raw,,-7.744531859375,
H1A2_D1,native,512,0,1,0,0,0,invalid_terminal,-5.465802192687988,-6.069127939166666,0.6033257464786779
H1A2_D1,native,513,1,1,0,0,0,invalid_terminal,-3.1283717155456543,-5.5535936321875,2.4252219166418456
H1A2_D1,native,514,1,0,0,0,0,invalid_raw,,-5.7685055025,
H1A2_D1,native,515,1,0,0,0,0,invalid_raw,,-7.131432083469386,
H1A2_D1,native,516,1,0,0,0,0,invalid_raw,,-4.874577810797101,
H1A2_D1,native,517,0,0,0,0,0,invalid_raw,,-8.430237784180548,
H1A2_D1,native,518,1,0,0,0,0,invalid_raw,,-6.32724859,
H1A2_D1,native,519,1,0,0,0,0,invalid_raw,,-7.463248600833333,
H1A2_D1,native,520,1,0,0,0,0,invalid_raw,,-6.849193782499998,
H1A2_D1,native,521,1,0,0,0,0,invalid_raw,,-6.441000308333333,
H1A2_D1,native,522,1,1,0,0,1,verified,-3.5067527294158936,-3.8414387829761907,0.3346860535602971
H1A2_D1,native,523,1,0,0,0,0,invalid_raw,,-8.718612457833338,
H1A2_D1,native,524,1,0,0,0,0,invalid_raw,,-5.511338759642857,
H1A2_D1,native,525,1,0,0,0,0,invalid_raw,,-6.595725783690476,
H1A2_D1,native,526,1,0,0,0,0,invalid_raw,,-5.182306179999999,
H1A2_D1,native,527,1,1,1,1,1,verified,-4.6806640625,-4.641573311111113,-0.03909075138888696
H1A2_D1,native,528,1,0,0,0,0,invalid_raw,,-6.308745976428566,
H1A2_D1,native,529,1,0,0,0,0,invalid_raw,,-2.8910942266666666,
H1A2_D1,native,530,1,0,0,0,0,invalid_raw,,-6.1209733422222214,
H1A2_D1,native,531,1,1,0,0,1,verified,-3.8752167224884033,-4.060792923,0.18557620051159684
H1A2_D1,native,532,0,0,0,0,0,invalid_raw,,-8.299187171470596,
H1A2_D1,native,533,1,0,0,0,0,invalid_raw,,-7.610649461428571,
H1A2_D1,native,534,1,1,0,0,0,not_converged,0.7066986560821533,-2.7844803107499985,3.491178966832152
H1A2_D1,native,535,1,0,0,0,0,invalid_raw,,-4.35474680975,
H1A2_D1,native,536,1,1,0,0,1,verified,-7.343202590942383,-7.486074154999999,0.14287156405761614
H1A2_D1,native,537,1,0,0,0,0,invalid_raw,,-6.956924663500001,
H1A2_D1,native,538,0,1,1,1,1,verified,-3.8206946849823,-3.8169818549999963,-0.0037128299823034894
H1A2_D1,native,539,0,1,0,0,0,invalid_terminal,-5.529345989227295,-5.990063168333334,0.46071717910603915
H1A2_D1,native,540,1,1,0,0,0,not_converged,-4.481705188751221,-4.822480633362069,0.3407754446108484
H1A2_D1,native,541,1,1,0,0,0,not_converged,8.06723403930664,-3.344931825833333,11.412165865139974
H1A2_D1,native,542,1,0,0,0,0,invalid_raw,,-3.21176262125,
H1A2_D1,native,543,1,0,0,0,0,invalid_raw,,-5.867925685555556,
H1A2_D1,native,544,0,0,0,0,0,invalid_raw,,-3.134796051494253,
H1A2_D1,native,545,1,0,0,0,0,invalid_raw,,-5.232126961999998,
H1A2_D1,native,546,1,0,0,0,0,invalid_raw,,-7.440291984583329,
H1A2_D1,native,547,1,0,0,0,0,invalid_raw,,-5.417338445,
H1A2_D1,native,548,1,1,0,0,1,verified,-4.916302680969238,-5.026056615,0.10975393403076161
H1A2_D1,native,549,1,0,0,0,0,invalid_raw,,-4.7867108075,
H1A2_D1,native,550,1,0,0,0,0,invalid_raw,,-4.434936616666667,
H1A2_D1,native,551,0,0,0,0,0,invalid_raw,,-8.409315963974366,
H1A2_D1,native,552,1,0,0,0,0,invalid_raw,,-6.395818074999999,
H1A2_D1,native,553,1,1,0,0,0,not_converged,-2.9072065353393555,-7.99947954884058,5.092273013501225
H1A2_D1,native,554,1,1,0,1,0,not_converged,-3.208571434020996,-3.3051274425,0.09655600847900381
H1A2_D1,native,555,1,1,0,0,1,verified,-5.651689529418945,-5.76129931796875,0.10960978854980485
H1A2_D1,native,556,1,1,1,1,1,verified,-4.10714054107666,-4.078556233362069,-0.028584307714591084
H1A2_D1,native,557,1,0,0,0,0,invalid_raw,,-4.856504486666666,
H1A2_D1,native,558,1,0,0,0,0,invalid_raw,,-6.062922377843134,
H1A2_D1,native,559,1,0,0,0,0,invalid_raw,,-8.271957885541669,
H1A2_D1,native,560,1,0,0,0,0,invalid_raw,,-5.219441670624999,
H1A2_D1,native,561,1,0,0,0,0,invalid_raw,,-7.360338014583332,
H1A2_D1,native,562,1,1,0,0,1,verified,-6.62579870223999,-6.998467425958331,0.37266872371834037
H1A2_D1,native,563,0,1,0,1,0,not_converged,-5.667026519775391,-5.746246750681818,0.0792202309064276
H1A2_D1,native,564,1,0,0,0,0,invalid_raw,,-8.380616457222251,
H1A2_D1,native,565,1,0,0,0,0,invalid_raw,,-6.9844244628125,
H1A2_D1,native,566,1,0,0,0,0,invalid_raw,,-4.84617572277778,
H1A2_D1,native,567,1,0,0,0,0,invalid_raw,,-6.977218462222222,
H1A2_D1,native,568,1,0,0,0,0,invalid_raw,,-5.667199826875002,
H1A2_D1,native,569,1,0,0,0,0,invalid_raw,,-6.21799675625,
H1A2_D1,native,570,1,0,0,0,0,invalid_raw,,-6.536831063,
H1A2_D1,native,571,1,1,0,0,0,invalid_terminal,-3.0030605792999268,-6.055091405,3.052030825700073
H1A2_D1,native,572,1,1,0,0,0,not_converged,-5.305186748504639,-5.894236688333334,0.589049939828695
H1A2_D1,native,573,1,0,0,0,0,invalid_raw,,-8.860979771071428,
H1A2_D1,native,574,1,1,0,0,1,verified,-7.862380027770996,-9.130724048000001,1.268344020229005
H1A2_D1,native,575,1,0,0,0,0,invalid_raw,,-9.64368324390625,
H1A2_D1,native,576,1,0,0,0,0,invalid_raw,,-7.9463406372500005,
H1A2_D1,native,577,1,1,0,0,0,not_converged,-7.786898612976074,-7.898664346666666,0.11176573369059195
H1A2_D1,native,578,0,0,0,0,0,invalid_raw,,-7.904137801011904,
H1A2_D1,native,579,1,1,0,0,0,not_converged,-4.327958583831787,-4.5974441825,0.2694855986682132
H1A2_D1,native,580,1,1,0,0,0,not_converged,-4.1396870613098145,-4.272866928125,0.13317986681518512
H1A2_D1,native,581,1,0,0,0,0,invalid_raw,,-5.185017391111113,
H1A2_D1,native,582,1,0,0,0,0,invalid_raw,,-8.296152071761648,
H1A2_D1,native,583,1,0,0,0,0,invalid_raw,,-7.458291330000001,
H1A2_D1,native,584,0,0,0,0,0,invalid_raw,,-7.174230668947368,
H1A2_D1,native,585,1,1,0,0,0,invalid_terminal,-5.428765296936035,-8.19349129625,2.7647259993139652
H1A2_D1,native,586,1,0,0,0,0,invalid_raw,,-7.941595019763888,
H1A2_D1,native,587,1,0,0,0,0,invalid_raw,,-9.076747898350009,
H1A2_D1,native,588,1,1,0,1,1,verified,-3.8611929416656494,-3.940254005833328,0.07906106416767855
H1A2_D1,native,589,1,1,0,0,0,not_converged,-7.8234477043151855,-7.931246645416669,0.10779894110148369
H1A2_D1,native,590,1,0,0,0,0,invalid_raw,,-6.075083163750001,
H1A2_D1,native,591,0,0,0,0,0,invalid_raw,,-6.8908339850875,
H1A2_D1,native,592,0,0,0,0,0,invalid_raw,,-6.488100046428571,
